DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEMAND_[MW],AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW],BELGIUM_DEMAND_[MW],BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW],DENMARK_DEMAND_[MW],DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DENMARK_DEFICIT(-)_SURPLUS(+)_[MW],FRANCE_DEMAND_[MW],FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FRANCE_DEFICIT(-)_SURPLUS(+)_[MW],GERMANY_DEMAND_[MW],GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],GERMANY_DEFICIT(-)_SURPLUS(+)_[MW],NETHERLANDS_DEMAND_[MW],NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW],SLOVENIA_DEMAND_[MW],SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW],SWITZERLAND_DEMAND_[MW],SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW]
02/11/2022,02/11/2022,FCR,1,NEGPOS_08_12,"139,24",73,"139,24",81,86,"287,08",-54,22,"139,24",-21,489,"139,24",134,555,"139,24",-71,116,"139,24",-53,15,"139,24",-9,64,"139,24",-7
02/11/2022,02/11/2022,FCR,1,NEGPOS_12_16,"167,52",73,"167,52",76,86,"308,4",-54,22,"167,52",-21,489,"167,52",44,555,"167,52",20,116,"167,52",-51,15,"167,52",-8,64,"167,52",-6
02/11/2022,02/11/2022,FCR,1,NEGPOS_16_20,"43,56",73,"43,56",51,86,"260,52",-54,22,"43,56",-22,489,32,146,555,"43,56",-20,116,"43,56",-51,15,"43,56",-15,64,"43,56",-35
02/11/2022,02/11/2022,FCR,1,NEGPOS_20_24,102,73,102,43,86,"262,36",-54,22,102,-21,489,102,94,555,102,44,116,102,-47,15,102,-9,64,102,-42
03/11/2022,03/11/2022,FCR,1,NEGPOS_00_04,"94,58",73,"94,58",24,86,"246,52",-54,22,"94,58",-21,489,"94,58",128,555,"94,58",-1,116,"94,58",-38,15,"94,58",-15,64,"94,58",-23
03/11/2022,03/11/2022,FCR,1,NEGPOS_04_08,"99,69",73,"99,69",25,86,"397,36",-54,22,"99,69",-21,489,"99,69",100,555,"99,69",42,116,"99,69",-38,15,"99,69",-15,64,"99,69",-39
03/11/2022,03/11/2022,FCR,1,NEGPOS_08_12,"98,83",73,"98,83",52,86,"297,88",-54,22,"98,83",-21,489,"98,83",43,555,"98,83",78,116,"98,83",-48,15,"98,83",-15,64,"98,83",-33
03/11/2022,03/11/2022,FCR,1,NEGPOS_12_16,"91,89",73,"91,89",59,86,"221,44",-54,22,"91,89",-21,489,"91,89",53,555,"91,89",62,116,"91,89",-48,15,"91,89",-14,64,"91,89",-34
03/11/2022,03/11/2022,FCR,1,NEGPOS_16_20,"40,8",73,"40,8",26,86,"322,2",-54,22,"40,8",-22,489,"40,8",127,555,"40,8",7,116,"40,8",-43,15,"40,8",-15,64,"40,8",-26
03/11/2022,03/11/2022,FCR,1,NEGPOS_20_24,"79,2",73,"79,2",43,86,"315,24",-54,22,"79,2",-21,489,"79,2",69,555,"79,2",47,116,"79,2",-38,15,"79,2",-14,64,"79,2",-29
04/11/2022,04/11/2022,FCR,1,NEGPOS_00_04,74,73,74,24,86,74,-60,22,74,-21,489,74,101,555,74,43,116,74,-38,15,74,-14,64,74,-27
04/11/2022,04/11/2022,FCR,1,NEGPOS_04_08,"75,92",73,"75,92",25,86,"75,92",-60,22,"75,92",-21,489,"75,92",127,555,"75,92",25,116,"75,92",-38,15,"75,92",-14,64,"75,92",-44
04/11/2022,04/11/2022,FCR,1,NEGPOS_08_12,"67,7",73,"67,7",43,86,"67,7",-60,22,"67,7",-21,489,"67,7",86,555,"67,7",50,116,"67,7",-43,15,"67,7",-15,64,"67,7",-40
04/11/2022,04/11/2022,FCR,1,NEGPOS_12_16,"48,7",73,"48,7",44,86,"48,7",-60,22,"48,7",-22,489,"48,7",64,555,"48,7",56,116,"48,7",-38,15,"48,7",-13,64,"48,7",-31
04/11/2022,04/11/2022,FCR,1,NEGPOS_16_20,"47,44",73,"47,44",17,86,"47,44",-60,22,"47,44",-22,489,"47,44",102,555,"47,44",58,116,"47,44",-38,15,"47,44",-15,64,"47,44",-41
04/11/2022,04/11/2022,FCR,1,NEGPOS_20_24,"51,32",73,"51,32",22,86,"51,32",-60,22,"51,32",-22,489,"51,32",116,555,"51,32",29,116,"51,32",-38,15,"51,32",-12,64,"51,32",-35
05/11/2022,05/11/2022,FCR,1,NEGPOS_00_04,64,73,64,22,86,64,-59,22,64,-21,489,64,104,555,64,44,116,64,-38,15,64,-6,64,79,-44
05/11/2022,05/11/2022,FCR,1,NEGPOS_04_08,79,73,79,22,86,79,-59,22,79,-21,489,79,33,555,79,111,116,79,-38,15,79,-6,64,79,-42
05/11/2022,05/11/2022,FCR,1,NEGPOS_08_12,"68,51",73,"68,51",56,86,"68,51",-60,22,"68,51",-21,489,"68,51",43,555,"68,51",68,116,"68,51",-38,15,"68,51",-14,64,"68,51",-34
05/11/2022,05/11/2022,FCR,1,NEGPOS_12_16,"71,78",73,"71,78",22,86,"71,78",-60,22,"71,78",-16,489,"71,78",85,555,"71,78",58,116,"71,78",-38,15,"71,78",-14,64,"71,78",-22
05/11/2022,05/11/2022,FCR,1,NEGPOS_16_20,"53,75",73,"53,75",32,86,"53,75",-60,22,"53,75",-22,489,"53,75",93,555,"53,75",53,116,"53,75",-38,15,"53,75",-14,64,"53,75",-40
05/11/2022,05/11/2022,FCR,1,NEGPOS_20_24,60,73,60,37,86,60,-59,22,60,-21,489,60,83,555,60,56,116,60,-38,15,60,-14,64,69,-44
06/11/2022,06/11/2022,FCR,1,NEGPOS_00_04,"93,12",73,"93,12",30,86,"93,12",-59,22,"93,12",-20,489,"93,12",111,555,"93,12",8,116,"93,12",-38,15,"93,12",-13,64,"93,12",-19
06/11/2022,06/11/2022,FCR,1,NEGPOS_04_08,"85,32",73,"85,32",30,86,"85,32",-59,22,"85,32",-20,489,"85,32",131,555,"85,32",-12,116,"85,32",-38,15,"85,32",-13,64,"85,32",-19
06/11/2022,06/11/2022,FCR,1,NEGPOS_08_12,"84,92",73,"84,92",40,86,"84,92",-60,22,"84,92",-20,489,"84,92",126,555,"84,92",-9,116,"84,92",-38,15,"84,92",-13,64,"84,92",-26
06/11/2022,06/11/2022,FCR,1,NEGPOS_12_16,"79,6",73,"79,6",29,86,"79,6",-60,22,"79,6",-21,489,32,146,555,"79,6",-11,116,"79,6",-41,15,"79,6",-14,64,"79,6",-28
06/11/2022,06/11/2022,FCR,1,NEGPOS_16_20,"92,76",73,"92,76",50,86,"92,76",-60,22,"92,76",-20,489,"92,76",126,555,"92,76",-34,116,"92,76",-41,15,"92,76",-15,64,"92,76",-6
06/11/2022,06/11/2022,FCR,1,NEGPOS_20_24,100,73,100,37,86,100,-59,22,100,-20,489,100,124,555,100,-2,116,100,-38,15,100,-9,64,100,-33
07/11/2022,07/11/2022,FCR,1,NEGPOS_00_04,"130,08",73,"130,08",30,86,"130,08",-59,22,"130,08",-19,489,"130,08",133,555,"130,08",-27,116,"130,08",-49,15,"130,08",-9,64,"130,08",0
07/11/2022,07/11/2022,FCR,1,NEGPOS_04_08,"129,2",73,"129,2",31,86,"129,2",-59,22,"129,2",-19,489,"89,84",146,555,"129,2",-12,116,"129,2",-49,15,"129,2",-9,64,"129,2",-29
07/11/2022,07/11/2022,FCR,1,NEGPOS_08_12,"104,64",73,"104,64",62,86,"104,64",-60,22,"104,64",-20,489,"104,64",84,555,"104,64",27,116,"104,64",-49,15,"104,64",-9,64,"104,64",-35
07/11/2022,07/11/2022,FCR,1,NEGPOS_12_16,"83,25",73,"83,25",54,86,"83,25",-60,22,"83,25",-20,489,"83,25",45,555,"83,25",44,116,"83,25",-49,15,"83,25",-14,64,"83,25",0
07/11/2022,07/11/2022,FCR,1,NEGPOS_16_20,"55,2",73,"55,2",50,86,"55,2",-60,22,"55,2",-21,489,30,146,555,"55,2",-21,116,"55,2",-49,15,"55,2",-15,64,"55,2",-30
07/11/2022,07/11/2022,FCR,1,NEGPOS_20_24,79,73,79,44,86,79,-59,22,79,-21,489,79,97,555,79,49,116,79,-49,15,79,-15,64,79,-41
08/11/2022,08/11/2022,FCR,1,NEGPOS_00_04,"121,77",73,"121,77",30,86,"121,77",-49,22,"121,77",-20,489,"121,77",145,555,"121,77",-48,116,"121,77",-50,15,"121,77",-9,64,"121,77",1
08/11/2022,08/11/2022,FCR,1,NEGPOS_04_08,109,73,109,31,86,109,-59,22,109,-20,489,109,124,555,109,11,116,109,-50,15,109,-9,64,109,-26
08/11/2022,08/11/2022,FCR,1,NEGPOS_08_12,"131,96",73,"131,96",66,86,"131,96",-60,22,"131,96",-20,489,"131,96",55,555,"131,96",55,116,"131,96",-50,15,"131,96",-8,64,"131,96",-38
08/11/2022,08/11/2022,FCR,1,NEGPOS_12_16,"133,64",73,"133,64",54,86,"133,64",-60,22,"133,64",-20,489,"133,64",63,555,"133,64",54,116,"133,64",-50,15,"133,64",-8,64,"133,64",-33
08/11/2022,08/11/2022,FCR,1,NEGPOS_16_20,"55,2",73,"55,2",38,86,"55,2",-60,22,"55,2",-21,489,"55,2",124,555,"55,2",9,116,"55,2",-50,15,"55,2",-15,64,"55,2",-25
08/11/2022,08/11/2022,FCR,1,NEGPOS_20_24,"91,34",73,"91,34",47,86,"91,34",-60,22,"91,34",-20,489,"91,34",100,555,"91,34",36,116,"91,34",-50,15,"91,34",-15,64,"91,34",-38
09/11/2022,09/11/2022,FCR,1,NEGPOS_00_04,"182,48",73,"182,48",35,86,"182,48",-50,22,"182,48",-19,489,"182,48",111,555,"182,48",-16,116,"182,48",-49,15,"182,48",-9,64,"182,48",-3
09/11/2022,09/11/2022,FCR,1,NEGPOS_04_08,108,73,108,36,86,108,-50,22,108,-20,489,108,124,555,108,0,116,108,-49,15,108,-9,64,108,-32
09/11/2022,09/11/2022,FCR,1,NEGPOS_08_12,"93,52",73,"93,52",66,86,"93,52",-60,22,"93,52",-20,489,"93,52",13,555,"93,52",112,116,"93,52",-58,15,"93,52",-14,64,"93,52",-39
09/11/2022,09/11/2022,FCR,1,NEGPOS_12_16,"90,89",73,"90,89",53,86,"90,89",-60,22,"90,89",-20,489,"90,89",61,555,"90,89",90,116,"90,89",-58,15,"90,89",-14,64,110,-44
09/11/2022,09/11/2022,FCR,1,NEGPOS_16_20,"59,92",73,"59,92",91,86,"59,92",-60,22,"59,92",-21,489,"59,92",93,555,"59,92",-1,116,"59,92",-61,15,"59,92",-15,64,"59,92",-26
09/11/2022,09/11/2022,FCR,1,NEGPOS_20_24,79,73,79,55,86,79,-60,22,79,-21,489,79,82,555,79,57,116,79,-41,15,79,-15,64,80,-44
10/11/2022,10/11/2022,FCR,1,NEGPOS_00_04,"109,68",73,"109,68",22,86,"109,68",-60,22,"109,68",-20,489,"109,68",86,555,"109,68",44,116,"109,68",-38,15,"109,68",-9,64,"109,68",-25
10/11/2022,10/11/2022,FCR,1,NEGPOS_04_08,"94,16",73,"94,16",31,86,"94,16",-60,22,"94,16",-20,489,"94,16",22,555,"94,16",124,116,"94,16",-38,15,"94,16",-15,64,100,-44
10/11/2022,10/11/2022,FCR,1,NEGPOS_08_12,"60,85",73,"60,85",45,86,"60,85",-60,22,"60,85",-21,489,"60,85",95,555,"60,85",48,116,"60,85",-47,15,"60,85",-15,64,90,-44
10/11/2022,10/11/2022,FCR,1,NEGPOS_12_16,"83,72",73,"83,72",52,86,"83,72",-60,22,"83,72",-20,489,"83,72",23,555,"83,72",110,116,"83,72",-47,15,"83,72",-14,64,100,-44
10/11/2022,10/11/2022,FCR,1,NEGPOS_16_20,60,73,60,21,86,60,-60,22,60,-21,489,"14,69",146,555,60,-16,116,60,-47,15,60,-15,64,60,-8
10/11/2022,10/11/2022,FCR,1,NEGPOS_20_24,"69,65",73,"69,65",43,86,"69,65",-59,22,"69,65",-21,489,"69,65",86,555,"69,65",59,116,"69,65",-38,15,"69,65",-14,64,80,-44
11/11/2022,11/11/2022,FCR,1,NEGPOS_00_04,64,73,64,24,86,64,-59,22,64,-21,489,64,121,555,64,33,116,64,-38,15,64,-15,64,78,-44
11/11/2022,11/11/2022,FCR,1,NEGPOS_04_08,77,73,77,25,86,77,-59,22,77,-21,489,77,119,555,77,39,116,77,-38,15,77,-15,64,80,-44
11/11/2022,11/11/2022,FCR,1,NEGPOS_08_12,"61,64",73,"61,64",51,86,"61,64",-60,22,"61,64",-21,489,"61,64",56,555,"61,64",70,116,"61,64",-38,15,"61,64",-14,64,"73,7",-44
11/11/2022,11/11/2022,FCR,1,NEGPOS_12_16,"56,04",73,"56,04",44,86,"56,04",-60,22,"56,04",-21,489,"56,04",85,555,"56,04",48,116,"56,04",-38,15,"56,04",-14,64,80,-44
11/11/2022,11/11/2022,FCR,1,NEGPOS_16_20,"56,8",73,"56,8",33,86,"56,8",-60,22,"56,8",-21,489,"56,8",123,555,"56,8",3,116,"56,8",-38,15,"56,8",-15,64,"56,8",-25
11/11/2022,11/11/2022,FCR,1,NEGPOS_20_24,"48,62",73,"48,62",13,86,"48,62",-59,22,"48,62",-22,489,"48,62",106,555,"48,62",64,116,"48,62",-38,15,"48,62",-14,64,70,-44
12/11/2022,12/11/2022,FCR,1,NEGPOS_00_04,54,73,54,8,86,54,-59,22,54,-21,489,54,146,555,54,34,116,54,-49,15,54,-15,64,60,-44
12/11/2022,12/11/2022,FCR,1,NEGPOS_04_08,"77,48",73,"77,48",17,86,"77,48",-59,22,"77,48",-21,489,"77,48",89,555,"77,48",86,116,"77,48",-49,15,"77,48",-15,64,"77,48",-39
12/11/2022,12/11/2022,FCR,1,NEGPOS_08_12,"47,64",73,"47,64",32,86,"47,64",-60,22,"47,64",-22,489,"47,64",83,555,"47,64",75,116,"47,64",-49,15,"47,64",-13,64,60,-44
12/11/2022,12/11/2022,FCR,1,NEGPOS_12_16,54,73,54,24,86,54,-60,22,54,-21,489,54,97,555,54,66,116,54,-49,15,54,-13,64,"69,4",-44
12/11/2022,12/11/2022,FCR,1,NEGPOS_16_20,"58,7",73,"58,7",34,86,"58,7",-60,22,"58,7",-21,489,28,146,555,"58,7",-6,116,"58,7",-49,15,"58,7",-15,64,"58,7",-29
12/11/2022,12/11/2022,FCR,1,NEGPOS_20_24,"36,16",73,"36,16",8,86,"36,16",-59,22,"36,16",-22,489,12,146,555,"36,16",49,116,"36,16",-49,15,"36,16",-13,64,60,-44
13/11/2022,13/11/2022,FCR,1,NEGPOS_00_04,49,73,49,6,86,49,-59,22,49,-22,489,11,146,555,49,35,116,49,-49,15,49,-15,64,49,-41
13/11/2022,13/11/2022,FCR,1,NEGPOS_04_08,"88,76",73,"88,76",17,86,"88,76",-59,22,"88,76",-20,489,"88,76",98,555,"88,76",58,116,"88,76",-49,15,"88,76",-15,64,"88,76",-17
13/11/2022,13/11/2022,FCR,1,NEGPOS_08_12,"82,92",73,"82,92",26,86,"82,92",-60,22,"82,92",-20,489,"82,92",133,555,"82,92",10,116,"82,92",-49,15,"82,92",-14,64,"82,92",-26
13/11/2022,13/11/2022,FCR,1,NEGPOS_12_16,75,73,75,16,86,75,-60,22,75,-21,489,"54,04",146,555,75,10,116,75,-49,15,75,-14,64,75,-28
13/11/2022,13/11/2022,FCR,1,NEGPOS_16_20,"69,6",73,"69,6",22,86,"69,6",-60,22,"69,6",-21,489,"69,6",129,555,"69,6",21,116,"69,6",-49,15,"69,6",-15,64,"69,6",-27
13/11/2022,13/11/2022,FCR,1,NEGPOS_20_24,"66,08",73,"66,08",24,86,"66,08",-59,22,"66,08",-21,489,"66,08",97,555,"66,08",58,116,"66,08",-49,15,"66,08",-15,64,"66,08",-30
14/11/2022,14/11/2022,FCR,1,NEGPOS_00_04,64,73,64,17,86,64,-60,22,64,-21,489,64,47,555,64,76,116,64,-38,15,64,-15,64,64,-1
14/11/2022,14/11/2022,FCR,1,NEGPOS_04_08,"88,64",73,"88,64",16,86,"88,64",-60,22,"88,64",-20,489,"88,64",88,555,"88,64",45,116,"88,64",-38,15,"88,64",-15,64,"88,64",-16
14/11/2022,14/11/2022,FCR,1,NEGPOS_08_12,"43,83",73,"43,83",23,86,"43,83",-60,22,"43,83",-22,489,"43,83",104,555,"43,83",61,116,"43,83",-38,15,"43,83",-14,64,"43,83",-43
14/11/2022,14/11/2022,FCR,1,NEGPOS_12_16,"34,36",73,"34,36",12,86,"34,36",-60,22,"34,36",-22,489,"34,36",117,555,"34,36",57,116,"34,36",-43,15,"34,36",-14,64,"46,7",-44
14/11/2022,14/11/2022,FCR,1,NEGPOS_16_20,"41,2",73,"41,2",0,86,"41,2",-60,22,"41,2",-22,489,"3,24",146,555,"41,2",10,116,"41,2",-38,15,"41,2",-15,64,"41,2",-21
14/11/2022,14/11/2022,FCR,1,NEGPOS_20_24,50,73,50,13,86,50,-60,22,50,-22,489,50,109,555,50,55,116,50,-38,15,50,-14,64,50,-43
15/11/2022,15/11/2022,FCR,1,NEGPOS_00_04,"65,7",73,"65,7",17,86,"65,7",-59,22,"65,7",-21,489,"65,7",59,555,"65,7",48,116,"65,7",-38,15,"65,7",-15,64,"65,7",9
15/11/2022,15/11/2022,FCR,1,NEGPOS_04_08,"99,92",73,"99,92",21,86,"99,92",-59,22,"99,92",-20,489,"99,92",47,555,"99,92",78,116,"99,92",-38,15,"99,92",-15,64,"99,92",-14
15/11/2022,15/11/2022,FCR,1,NEGPOS_08_12,56,73,56,27,86,56,-60,22,56,-21,489,56,55,555,56,72,116,56,-38,15,56,-13,64,56,-22
15/11/2022,15/11/2022,FCR,1,NEGPOS_12_16,"35,9",73,"35,9",4,86,"35,9",-60,22,"35,9",-22,489,32,146,555,"35,9",37,116,"35,9",-43,15,"35,9",-14,64,"35,9",-44
15/11/2022,15/11/2022,FCR,1,NEGPOS_16_20,54,73,54,4,86,54,-60,22,54,-21,489,12,146,555,54,-3,116,54,-38,15,54,-15,64,54,-13
15/11/2022,15/11/2022,FCR,1,NEGPOS_20_24,54,73,54,17,86,54,-59,22,54,-21,489,54,112,555,54,42,116,54,-38,15,54,-15,64,54,-38
16/11/2022,16/11/2022,FCR,1,NEGPOS_00_04,59,73,59,17,86,59,-59,22,59,-21,489,59,137,555,59,8,116,59,-38,15,59,-15,64,59,-24
16/11/2022,16/11/2022,FCR,1,NEGPOS_04_08,79,73,79,11,86,79,-59,22,79,-21,489,79,130,555,79,33,116,79,-38,15,79,-15,64,79,-29
16/11/2022,16/11/2022,FCR,1,NEGPOS_08_12,"55,2",73,"55,2",25,86,"55,2",-60,22,"55,2",-21,489,"55,2",85,555,"55,2",30,116,"55,2",-38,15,"55,2",-14,64,"55,2",-7
16/11/2022,16/11/2022,FCR,1,NEGPOS_12_16,59,73,59,33,86,59,-60,22,59,-21,489,59,66,555,59,66,116,59,-38,15,59,-14,64,59,-32
16/11/2022,16/11/2022,FCR,1,NEGPOS_16_20,"52,48",73,"52,48",13,86,"52,48",-60,22,"52,48",-22,489,"52,48",145,555,"52,48",-27,116,"52,48",-38,15,"52,48",-15,64,"52,48",4
16/11/2022,16/11/2022,FCR,1,NEGPOS_20_24,50,73,50,11,86,50,-59,22,50,-22,489,50,140,555,50,15,116,50,-38,15,50,-14,64,50,-33
17/11/2022,17/11/2022,FCR,1,NEGPOS_00_04,96,73,96,17,86,96,-59,22,96,-20,489,96,124,555,96,-17,116,96,-38,15,96,-15,64,96,8
17/11/2022,17/11/2022,FCR,1,NEGPOS_04_08,"186,61",73,"186,61",18,86,"186,61",-59,22,"186,61",-20,489,"186,61",97,555,"186,61",15,116,"186,61",-38,15,"186,61",-9,64,"186,61",-4
17/11/2022,17/11/2022,FCR,1,NEGPOS_08_12,"81,21",73,"81,21",65,86,"81,21",-60,22,"81,21",-20,489,"81,21",33,555,"81,21",11,116,"81,21",-38,15,"81,21",-15,64,"81,21",24
17/11/2022,17/11/2022,FCR,1,NEGPOS_12_16,"55,99",73,"55,99",24,86,"55,99",-60,22,"55,99",-21,489,"55,99",74,555,"55,99",58,116,"55,99",-38,15,"55,99",-14,64,"55,99",-23
17/11/2022,17/11/2022,FCR,1,NEGPOS_16_20,"47,92",73,"47,92",26,86,"47,92",-60,22,"47,92",-22,489,"47,92",103,555,"47,92",15,116,"47,92",-41,15,"47,92",-15,64,"47,92",-6
17/11/2022,17/11/2022,FCR,1,NEGPOS_20_24,"40,5",73,"40,5",10,86,"40,5",-59,22,"40,5",-22,489,"40,5",119,555,"40,5",50,116,"40,5",-41,15,"40,5",-14,64,"40,5",-43
18/11/2022,18/11/2022,FCR,1,NEGPOS_00_04,"59,41",73,"59,41",10,86,"59,41",-60,22,"59,41",-21,489,"59,41",139,555,"59,41",13,116,"59,41",-38,15,"59,41",-14,64,"59,41",-29
18/11/2022,18/11/2022,FCR,1,NEGPOS_04_08,59,73,59,17,86,59,-60,22,59,-21,489,59,139,555,59,34,116,59,-38,15,59,-14,64,70,-44
18/11/2022,18/11/2022,FCR,1,NEGPOS_08_12,56,73,56,39,86,56,-60,22,56,-21,489,56,75,555,56,38,116,56,-38,15,56,-15,64,56,-18
18/11/2022,18/11/2022,FCR,1,NEGPOS_12_16,"55,6",73,"55,6",24,86,"55,6",-60,22,"55,6",-21,489,"55,6",76,555,"55,6",65,116,"55,6",-38,15,"55,6",-14,64,"55,6",-32
18/11/2022,18/11/2022,FCR,1,NEGPOS_16_20,"36,2",73,"36,2",22,86,"36,2",-60,22,"36,2",-22,489,"36,2",125,555,"36,2",21,116,"36,2",-46,15,"36,2",-15,64,"36,2",-25
18/11/2022,18/11/2022,FCR,1,NEGPOS_20_24,"52,68",73,"52,68",11,86,"52,68",-60,22,"52,68",-22,489,"52,68",134,555,"52,68",29,116,"52,68",-41,15,"52,68",-14,64,"52,68",-37
18/11/2022,18/11/2022,FCR,2,NEGPOS_00_04,"59,41",73,"59,41",10,86,"59,41",-60,22,"59,41",-21,489,"59,41",139,555,"59,41",13,116,"59,41",-38,15,"59,41",-14,64,"59,41",-29
18/11/2022,18/11/2022,FCR,2,NEGPOS_04_08,59,73,59,17,86,59,-60,22,59,-21,489,59,139,555,59,34,116,59,-38,15,59,-14,64,70,-44
18/11/2022,18/11/2022,FCR,2,NEGPOS_08_12,56,73,56,39,86,56,-60,22,56,-21,489,56,75,555,56,38,116,56,-38,15,56,-15,64,56,-18
18/11/2022,18/11/2022,FCR,2,NEGPOS_12_16,"55,6",73,"55,6",24,86,"55,6",-60,22,"55,6",-21,489,"55,6",76,555,"55,6",65,116,"55,6",-38,15,"55,6",-14,64,"55,6",-32
18/11/2022,18/11/2022,FCR,2,NEGPOS_16_20,"36,2",73,"36,2",22,86,"36,2",-60,22,"36,2",-22,489,"36,2",125,555,"36,2",21,116,"36,2",-46,15,"36,2",-15,64,"36,2",-25
18/11/2022,18/11/2022,FCR,2,NEGPOS_20_24,"52,68",73,"52,68",11,86,"52,68",-60,22,"52,68",-22,489,"52,68",134,555,"52,68",29,116,"52,68",-41,15,"52,68",-14,64,"52,68",-37
19/11/2022,19/11/2022,FCR,1,NEGPOS_00_04,40,73,40,-8,86,40,-60,22,40,-22,489,40,114,555,40,57,116,40,-38,15,40,-15,64,40,-28
19/11/2022,19/11/2022,FCR,1,NEGPOS_04_08,56,73,56,8,86,56,-60,22,56,-21,489,56,85,555,56,66,116,56,-38,15,56,-15,64,56,-25
19/11/2022,19/11/2022,FCR,1,NEGPOS_08_12,40,73,40,7,86,40,-60,22,40,-22,489,40,113,555,40,52,116,40,-43,15,40,-14,64,40,-33
19/11/2022,19/11/2022,FCR,1,NEGPOS_12_16,"27,84",73,"27,84",1,86,"27,84",-60,22,"27,84",-22,489,"27,84",86,555,"27,84",102,116,"27,84",-49,15,"27,84",-15,64,"27,84",-41
19/11/2022,19/11/2022,FCR,1,NEGPOS_16_20,36,73,36,0,86,36,-60,22,36,-22,489,"22,99",146,555,36,21,116,36,-46,15,36,-15,64,36,-24
19/11/2022,19/11/2022,FCR,1,NEGPOS_20_24,40,73,40,0,86,40,-60,22,40,-22,489,32,146,555,40,33,116,40,-41,15,40,-14,64,40,-42
20/11/2022,20/11/2022,FCR,1,NEGPOS_00_04,54,73,54,-6,86,54,-56,22,54,-21,489,54,115,555,54,64,116,54,-38,15,54,-15,64,54,-43
20/11/2022,20/11/2022,FCR,1,NEGPOS_04_08,"60,8",73,"60,8",11,86,"60,8",-56,22,"60,8",-21,489,"60,8",70,555,"60,8",91,116,"60,8",-38,15,"60,8",-15,64,"60,8",-42
20/11/2022,20/11/2022,FCR,1,NEGPOS_08_12,54,73,54,14,86,54,-57,22,54,-21,489,54,53,555,54,109,116,54,-43,15,54,-13,64,54,-42
20/11/2022,20/11/2022,FCR,1,NEGPOS_12_16,"40,5",73,"40,5",-1,86,"40,5",-57,22,"40,5",-22,489,"40,5",118,555,"40,5",66,116,"40,5",-46,15,"40,5",-14,64,"40,5",-44
20/11/2022,20/11/2022,FCR,1,NEGPOS_16_20,52,73,52,-2,86,52,-57,22,52,-22,489,52,138,555,52,45,116,52,-41,15,52,-15,64,52,-43
20/11/2022,20/11/2022,FCR,1,NEGPOS_20_24,46,73,46,-2,86,46,-56,22,46,-22,489,46,94,555,46,85,116,46,-41,15,46,-14,64,46,-44
21/11/2022,21/11/2022,FCR,1,NEGPOS_00_04,"35,96",73,"35,96",-34,86,"35,96",-54,22,"35,96",-22,489,"35,96",134,555,"35,96",78,116,"35,96",-43,15,"35,96",-15,64,40,-44
21/11/2022,21/11/2022,FCR,1,NEGPOS_04_08,59,73,59,-4,86,59,-54,22,59,-21,489,59,89,555,59,92,116,59,-38,15,59,-15,64,59,-44
21/11/2022,21/11/2022,FCR,1,NEGPOS_08_12,40,73,40,-24,86,40,-55,22,40,-22,489,"27,88",146,555,40,50,116,40,-43,15,40,-14,64,40,-38
21/11/2022,21/11/2022,FCR,1,NEGPOS_12_16,39,73,39,-26,86,39,-55,22,39,-22,489,39,146,555,39,56,116,39,-43,15,39,-14,64,39,-42
21/11/2022,21/11/2022,FCR,1,NEGPOS_16_20,"43,25",73,"43,25",-21,86,"43,25",-55,22,"43,25",-22,489,11,146,555,"43,25",27,116,"43,25",-43,15,"43,25",-15,64,"43,25",-17
21/11/2022,21/11/2022,FCR,1,NEGPOS_20_24,"29,6",73,"29,6",-28,86,"29,6",-54,22,"29,6",-22,489,"29,6",120,555,"29,6",90,116,"29,6",-49,15,"29,6",-15,64,"29,6",-42
22/11/2022,22/11/2022,FCR,1,NEGPOS_00_04,30,73,30,-8,86,30,-54,22,30,-22,489,30,135,555,30,54,116,30,-46,15,30,-15,64,40,-44
22/11/2022,22/11/2022,FCR,1,NEGPOS_04_08,59,73,59,24,86,59,-55,22,59,-21,489,59,108,555,59,52,116,59,-38,15,59,-14,64,"71,2",-44
22/11/2022,22/11/2022,FCR,1,NEGPOS_08_12,48,73,48,41,86,48,-56,22,48,-22,489,48,125,555,48,12,116,48,-48,15,48,-14,64,48,-29
22/11/2022,22/11/2022,FCR,1,NEGPOS_12_16,38,73,38,15,86,38,-56,22,38,-22,489,38,135,555,38,32,116,38,-48,15,38,-13,64,38,-43
